idx,created_date,updated_date,expired,item_idx,item_type,member_idx
2865,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,182
2866,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,187
2867,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,192
2868,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,195
2869,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,199
2870,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,213
2871,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,217
2872,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,219
2873,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,224
2874,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,228
2875,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,232
2876,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,236
2877,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,237
2878,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,247
2879,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,249
2880,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,250
2881,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,257
2882,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,266
2883,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,269
2884,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,283
2885,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,288
2886,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,292
2887,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,297
2888,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,303
2889,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,308
2890,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,309
2891,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,310
2892,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,318
2893,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,325
2894,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,328
2895,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,330
2896,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,336
2897,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,340
2898,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,344
2899,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,349
2900,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,363
2901,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,365
2902,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,387
2903,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,403
2904,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,413
2905,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,417
2906,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,422
2907,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,424
2908,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,434
2909,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,442
2910,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,443
2911,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,446
2912,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,447
2913,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,448
2914,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,450
2915,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,452
2916,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,456
2917,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,466
2918,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,471
2919,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,472
2920,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,473
2921,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,476
2922,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,489
2923,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,492
2924,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,500
2925,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,503
2926,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,507
2927,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,508
2928,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,514
2929,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,516
2930,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,520
2931,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,522
2932,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,527
2933,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,529
2934,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,537
2935,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,538
2936,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,547
2937,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,549
2938,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,562
2939,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,565
2940,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,566
2941,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,572
2942,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,575
2943,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,585
2944,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,593
2945,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,595
2946,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,598
2947,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,600
2948,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,602
2949,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,606
2950,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,607
2951,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,609
2952,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,616
2953,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,618
2954,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,620
2955,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,624
2956,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,627
2957,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,628
2958,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,635
2959,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,637
2960,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,640
2961,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,642
2962,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,645
2963,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,649
2964,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,655
2965,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,661
2966,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,665
2967,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,666
2968,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,671
2969,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,672
2970,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,675
2971,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,678
2972,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,679
2973,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,680
2974,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,686
2975,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,688
2976,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,690
2977,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,698
2978,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,705
2979,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,708
2980,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,709
2981,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,710
2982,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,716
2983,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,719
2984,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,726
2985,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,727
2986,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,732
2987,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,735
2988,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,738
2989,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,741
2990,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,742
2991,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,748
2992,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,753
2993,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,755
2994,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,761
2995,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,777
2996,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,780
2997,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,790
2998,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,791
2999,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,793
3000,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,796
3001,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,797
3002,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,801
3003,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,804
3004,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,808
3005,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,810
3006,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,820
3007,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,828
3008,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,830
3009,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,831
3010,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,835
3011,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,836
3012,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,838
3013,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,866
3014,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,868
3015,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,869
3016,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,872
3017,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,874
3018,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,878
3019,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,897
3020,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,904
3021,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,907
3022,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,912
3023,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,920
3024,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,922
3025,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,931
3026,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,932
3027,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,933
3028,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,936
3029,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,942
3030,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,948
3031,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,951
3032,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,953
3033,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,961
3034,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,966
3035,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,968
3036,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,979
3037,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,984
3038,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,987
3039,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,989
3040,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,996
3041,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,15,bean,997
3042,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,8
3043,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,16
3044,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,17
3045,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,41
3046,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,46
3047,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,51
3048,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,56
3049,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,77
3050,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,78
3051,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,80
3052,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,88
3053,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,96
3054,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,101
3055,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,102
3056,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,106
3057,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,108
3058,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,116
3059,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,123
3060,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,127
3061,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,131
3062,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,141
3063,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,143
3064,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,144
3065,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,153
3066,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,154
3067,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,159
3068,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,168
3069,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,174
3070,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,176
3071,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,181
3072,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,184
3073,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,191
3074,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,193
3075,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,197
3076,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,202
3077,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,222
3078,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,223
3079,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,237
3080,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,254
3081,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,255
3082,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,270
3083,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,279
3084,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,289
3085,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,290
3086,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,294
3087,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,299
3088,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,302
3089,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,311
3090,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,321
3091,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,327
3092,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,333
3093,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,343
3094,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,344
3095,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,346
3096,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,364
3097,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,370
3098,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,374
3099,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,377
3100,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,386
3101,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,396
3102,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,403
3103,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,411
3104,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,420
3105,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,426
3106,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,430
3107,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,436
3108,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,447
3109,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,452
3110,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,454
3111,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,456
3112,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,467
3113,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,473
3114,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,475
3115,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,480
3116,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,487
3117,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,504
3118,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,508
3119,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,510
3120,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,515
3121,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,530
3122,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,531
3123,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,543
3124,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,552
3125,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,557
3126,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,573
3127,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,575
3128,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,589
3129,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,590
3130,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,593
3131,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,597
3132,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,598
3133,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,604
3134,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,615
3135,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,616
3136,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,620
3137,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,631
3138,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,632
3139,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,639
3140,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,645
3141,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,653
3142,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,656
3143,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,664
3144,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,666
3145,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,675
3146,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,676
3147,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,677
3148,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,679
3149,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,684
3150,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,686
3151,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,692
3152,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,696
3153,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,705
3154,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,712
3155,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,714
3156,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,715
3157,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,724
3158,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,726
3159,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,728
3160,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,729
3161,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,738
3162,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,741
3163,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,755
3164,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,761
3165,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,762
3166,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,766
3167,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,768
3168,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,772
3169,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,779
3170,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,784
3171,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,789
3172,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,791
3173,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,792
3174,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,799
3175,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,801
3176,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,821
3177,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,822
3178,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,825
3179,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,828
3180,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,840
3181,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,16,bean,846
