idx,created_date,updated_date,expired,item_idx,item_type,member_idx
2438,,,N,13,bean,479
2439,,,N,13,bean,480
2440,,,N,13,bean,485
2441,,,N,13,bean,488
2442,,,N,13,bean,495
2443,,,N,13,bean,502
2444,,,N,13,bean,507
2445,,,N,13,bean,510
2446,,,N,13,bean,511
2447,,,N,13,bean,516
2448,,,N,13,bean,523
2449,,,N,13,bean,524
2450,,,N,13,bean,528
2451,,,N,13,bean,531
2452,,,N,13,bean,534
2453,,,N,13,bean,535
2454,,,N,13,bean,541
2455,,,N,13,bean,554
2456,,,N,13,bean,559
2457,,,N,13,bean,564
2458,,,N,13,bean,569
2459,,,N,13,bean,570
2460,,,N,13,bean,571
2461,,,N,13,bean,572
2462,,,N,13,bean,577
2463,,,N,13,bean,578
2464,,,N,13,bean,579
2465,,,N,13,bean,582
2466,,,N,13,bean,583
2467,,,N,13,bean,591
2468,,,N,13,bean,592
2469,,,N,13,bean,595
2470,,,N,13,bean,596
2471,,,N,13,bean,599
2472,,,N,13,bean,603
2473,,,N,13,bean,604
2474,,,N,13,bean,610
2475,,,N,13,bean,612
2476,,,N,13,bean,614
2477,,,N,13,bean,620
2478,,,N,13,bean,629
2479,,,N,13,bean,636
2480,,,N,13,bean,652
2481,,,N,13,bean,654
2482,,,N,13,bean,658
2483,,,N,13,bean,665
2484,,,N,13,bean,674
2485,,,N,13,bean,683
2486,,,N,13,bean,692
2487,,,N,13,bean,700
2488,,,N,13,bean,708
2489,,,N,13,bean,712
2490,,,N,13,bean,713
2491,,,N,13,bean,715
2492,,,N,13,bean,717
2493,,,N,13,bean,721
2494,,,N,13,bean,724
2495,,,N,13,bean,737
2496,,,N,13,bean,743
2497,,,N,13,bean,754
2498,,,N,13,bean,757
2499,,,N,13,bean,758
2500,,,N,13,bean,763
2501,,,N,13,bean,773
2502,,,N,13,bean,774
2503,,,N,13,bean,780
2504,,,N,13,bean,784
2505,,,N,13,bean,791
2506,,,N,13,bean,792
2507,,,N,13,bean,796
2508,,,N,13,bean,800
2509,,,N,13,bean,803
2510,,,N,13,bean,805
2511,,,N,13,bean,806
2512,,,N,13,bean,813
2513,,,N,13,bean,815
2514,,,N,13,bean,816
2515,,,N,13,bean,821
2516,,,N,13,bean,833
2517,,,N,13,bean,844
2518,,,N,13,bean,861
2519,,,N,13,bean,868
2520,,,N,13,bean,872
2521,,,N,13,bean,875
2522,,,N,13,bean,880
2523,,,N,13,bean,886
2524,,,N,13,bean,888
2525,,,N,13,bean,905
2526,,,N,13,bean,908
2527,,,N,13,bean,916
2528,,,N,13,bean,917
2529,,,N,13,bean,920
2530,,,N,13,bean,930
2531,,,N,13,bean,933
2532,,,N,13,bean,942
2533,,,N,13,bean,945
2534,,,N,13,bean,948
2535,,,N,13,bean,952
2536,,,N,13,bean,955
2537,,,N,13,bean,958
2538,,,N,13,bean,968
2539,,,N,13,bean,969
2540,,,N,13,bean,973
2541,,,N,13,bean,975
2542,,,N,13,bean,979
2543,,,N,13,bean,989
2544,,,N,13,bean,993
2545,,,N,14,bean,2
2546,,,N,14,bean,8
2547,,,N,14,bean,14
2548,,,N,14,bean,16
2549,,,N,14,bean,21
2550,,,N,14,bean,25
2551,,,N,14,bean,27
2552,,,N,14,bean,43
2553,,,N,14,bean,44
2554,,,N,14,bean,45
2555,,,N,14,bean,58
2556,,,N,14,bean,60
2557,,,N,14,bean,61
2558,,,N,14,bean,63
2559,,,N,14,bean,65
2560,,,N,14,bean,66
2561,,,N,14,bean,67
2562,,,N,14,bean,75
2563,,,N,14,bean,77
2564,,,N,14,bean,82
2565,,,N,14,bean,95
2566,,,N,14,bean,105
2567,,,N,14,bean,114
2568,,,N,14,bean,115
2569,,,N,14,bean,116
2570,,,N,14,bean,122
2571,,,N,14,bean,128
2572,,,N,14,bean,129
2573,,,N,14,bean,136
2574,,,N,14,bean,144
2575,,,N,14,bean,145
2576,,,N,14,bean,146
2577,,,N,14,bean,147
2578,,,N,14,bean,149
2579,,,N,14,bean,154
2580,,,N,14,bean,155
2581,,,N,14,bean,156
2582,,,N,14,bean,160
2583,,,N,14,bean,163
2584,,,N,14,bean,164
2585,,,N,14,bean,168
2586,,,N,14,bean,172
2587,,,N,14,bean,174
2588,,,N,14,bean,175
2589,,,N,14,bean,177
2590,,,N,14,bean,178
2591,,,N,14,bean,179
2592,,,N,14,bean,184
2593,,,N,14,bean,185
2594,,,N,14,bean,194
2595,,,N,14,bean,206
2596,,,N,14,bean,211
2597,,,N,14,bean,213
2598,,,N,14,bean,214
2599,,,N,14,bean,216
2600,,,N,14,bean,217
2601,,,N,14,bean,219
2602,,,N,14,bean,220
2603,,,N,14,bean,222
2604,,,N,14,bean,226
2605,,,N,14,bean,227
2606,,,N,14,bean,236
2607,,,N,14,bean,238
2608,,,N,14,bean,241
2609,,,N,14,bean,243
2610,,,N,14,bean,244
2611,,,N,14,bean,245
2612,,,N,14,bean,254
2613,,,N,14,bean,257
2614,,,N,14,bean,259
2615,,,N,14,bean,262
2616,,,N,14,bean,266
2617,,,N,14,bean,283
2618,,,N,14,bean,293
2619,,,N,14,bean,296
2620,,,N,14,bean,317
2621,,,N,14,bean,329
2622,,,N,14,bean,346
2623,,,N,14,bean,355
2624,,,N,14,bean,356
2625,,,N,14,bean,363
2626,,,N,14,bean,364
2627,,,N,14,bean,365
2628,,,N,14,bean,366
2629,,,N,14,bean,371
2630,,,N,14,bean,373
2631,,,N,14,bean,381
2632,,,N,14,bean,383
2633,,,N,14,bean,388
2634,,,N,14,bean,390
2635,,,N,14,bean,400
2636,,,N,14,bean,401
2637,,,N,14,bean,402
2638,,,N,14,bean,404
2639,,,N,14,bean,412
2640,,,N,14,bean,415
2641,,,N,14,bean,430
2642,,,N,14,bean,444
2643,,,N,14,bean,451
2644,,,N,14,bean,460
2645,,,N,14,bean,463
2646,,,N,14,bean,465
2647,,,N,14,bean,466
2648,,,N,14,bean,470
2649,,,N,14,bean,474
2650,,,N,14,bean,480
2651,,,N,14,bean,481
2652,,,N,14,bean,484
2653,,,N,14,bean,487
2654,,,N,14,bean,488
2655,,,N,14,bean,511
2656,,,N,14,bean,512
2657,,,N,14,bean,515
2658,,,N,14,bean,516
2659,,,N,14,bean,517
2660,,,N,14,bean,519
2661,,,N,14,bean,521
2662,,,N,14,bean,526
2663,,,N,14,bean,529
2664,,,N,14,bean,533
2665,,,N,14,bean,538
2666,,,N,14,bean,549
2667,,,N,14,bean,553
2668,,,N,14,bean,554
2669,,,N,14,bean,559
2670,,,N,14,bean,564
2671,,,N,14,bean,565
2672,,,N,14,bean,568
2673,,,N,14,bean,571
2674,,,N,14,bean,579
2675,,,N,14,bean,584
2676,,,N,14,bean,588
2677,,,N,14,bean,596
2678,,,N,14,bean,600
2679,,,N,14,bean,602
2680,,,N,14,bean,604
2681,,,N,14,bean,613
2682,,,N,14,bean,617
2683,,,N,14,bean,621
2684,,,N,14,bean,627
2685,,,N,14,bean,638
2686,,,N,14,bean,650
2687,,,N,14,bean,651
2688,,,N,14,bean,653
2689,,,N,14,bean,658
2690,,,N,14,bean,662
2691,,,N,14,bean,672
2692,,,N,14,bean,675
2693,,,N,14,bean,686
2694,,,N,14,bean,689
2695,,,N,14,bean,693
2696,,,N,14,bean,694
2697,,,N,14,bean,701
2698,,,N,14,bean,708
2699,,,N,14,bean,709
2700,,,N,14,bean,714
2701,,,N,14,bean,719
2702,,,N,14,bean,723
2703,,,N,14,bean,725
2704,,,N,14,bean,729
2705,,,N,14,bean,730
2706,,,N,14,bean,731
2707,,,N,14,bean,742
2708,,,N,14,bean,746
2709,,,N,14,bean,749
2710,,,N,14,bean,750
2711,,,N,14,bean,772
2712,,,N,14,bean,774
2713,,,N,14,bean,778
2714,,,N,14,bean,781
2715,,,N,14,bean,782
2716,,,N,14,bean,783
2717,,,N,14,bean,797
2718,,,N,14,bean,799
2719,,,N,14,bean,807
2720,,,N,14,bean,808
2721,,,N,14,bean,809
2722,,,N,14,bean,813
2723,,,N,14,bean,821
2724,,,N,14,bean,825
2725,,,N,14,bean,837
2726,,,N,14,bean,848
2727,,,N,14,bean,853
2728,,,N,14,bean,858
2729,,,N,14,bean,860
2730,,,N,14,bean,866
2731,,,N,14,bean,873
2732,,,N,14,bean,878
2733,,,N,14,bean,883
2734,,,N,14,bean,887
2735,,,N,14,bean,899
2736,,,N,14,bean,910
2737,,,N,14,bean,919
2738,,,N,14,bean,924
2739,,,N,14,bean,934
2740,,,N,14,bean,940
2741,,,N,14,bean,949
2742,,,N,14,bean,954
2743,,,N,14,bean,956
2744,,,N,14,bean,959
2745,,,N,14,bean,968
2746,,,N,14,bean,971
2747,,,N,14,bean,976
2748,,,N,14,bean,980
2749,,,N,14,bean,983
2750,,,N,14,bean,992
2751,,,N,14,bean,997
2752,,,N,15,bean,2
2753,,,N,15,bean,11
2754,,,N,15,bean,12
2755,,,N,15,bean,23
2756,,,N,15,bean,24
2757,,,N,15,bean,26
2758,,,N,15,bean,35
2759,,,N,15,bean,43
2760,,,N,15,bean,48
2761,,,N,15,bean,53
2762,,,N,15,bean,57
2763,,,N,15,bean,60
2764,,,N,15,bean,61
2765,,,N,15,bean,63
2766,,,N,15,bean,85
2767,,,N,15,bean,102
2768,,,N,15,bean,103
2769,,,N,15,bean,105
2770,,,N,15,bean,111
2771,,,N,15,bean,119
2772,,,N,15,bean,134
2773,,,N,15,bean,144
2774,,,N,15,bean,147
2775,,,N,15,bean,154
2776,,,N,15,bean,161
2777,,,N,15,bean,162
2778,,,N,15,bean,168
2779,,,N,15,bean,169
2780,,,N,15,bean,170
2781,,,N,15,bean,172
2782,,,N,15,bean,174
2783,,,N,15,bean,176
2784,,,N,15,bean,179
2785,,,N,15,bean,180
2786,,,N,15,bean,193
2787,,,N,15,bean,194
2788,,,N,15,bean,196
2789,,,N,15,bean,202
2790,,,N,15,bean,210
2791,,,N,15,bean,222
2792,,,N,15,bean,225
2793,,,N,15,bean,226
2794,,,N,15,bean,233
2795,,,N,15,bean,242
2796,,,N,15,bean,244
2797,,,N,15,bean,250
2798,,,N,15,bean,260
2799,,,N,15,bean,265
2800,,,N,15,bean,270
2801,,,N,15,bean,272
2802,,,N,15,bean,273
2803,,,N,15,bean,275
2804,,,N,15,bean,279
2805,,,N,15,bean,280
2806,,,N,15,bean,290
2807,,,N,15,bean,293
2808,,,N,15,bean,294
2809,,,N,15,bean,295
2810,,,N,15,bean,307
2811,,,N,15,bean,308
2812,,,N,15,bean,312
2813,,,N,15,bean,316
2814,,,N,15,bean,319
2815,,,N,15,bean,328
2816,,,N,15,bean,339
2817,,,N,15,bean,347
2818,,,N,15,bean,351
2819,,,N,15,bean,358
2820,,,N,15,bean,364
2821,,,N,15,bean,366
2822,,,N,15,bean,372
2823,,,N,15,bean,376
2824,,,N,15,bean,377
2825,,,N,15,bean,378
2826,,,N,15,bean,379
2827,,,N,15,bean,383
2828,,,N,15,bean,384
2829,,,N,15,bean,385
2830,,,N,15,bean,389
2831,,,N,15,bean,390
2832,,,N,15,bean,405
2833,,,N,15,bean,411
2834,,,N,15,bean,418
2835,,,N,15,bean,425
2836,,,N,15,bean,427
2837,,,N,15,bean,430
2838,,,N,15,bean,431
2839,,,N,15,bean,437
2840,,,N,15,bean,441
2841,,,N,15,bean,443
2842,,,N,15,bean,451
2843,,,N,15,bean,452
2844,,,N,15,bean,455
2845,,,N,15,bean,465
2846,,,N,15,bean,469
2847,,,N,15,bean,475
2848,,,N,15,bean,481
2849,,,N,15,bean,483
2850,,,N,15,bean,496
2851,,,N,15,bean,508
2852,,,N,15,bean,522
2853,,,N,15,bean,524
2854,,,N,15,bean,527
2855,,,N,15,bean,542
2856,,,N,15,bean,546
2857,,,N,15,bean,556
2858,,,N,15,bean,562
2859,,,N,15,bean,573
2860,,,N,15,bean,578
2861,,,N,15,bean,580
2862,,,N,15,bean,581
2863,,,N,15,bean,582
2864,,,N,15,bean,593
2865,,,N,15,bean,604
2866,,,N,15,bean,608
2867,,,N,15,bean,610
2868,,,N,15,bean,612
2869,,,N,15,bean,628
2870,,,N,15,bean,647
2871,,,N,15,bean,661
2872,,,N,15,bean,673
2873,,,N,15,bean,676
2874,,,N,15,bean,689
2875,,,N,15,bean,696
2876,,,N,15,bean,697
2877,,,N,15,bean,703
2878,,,N,15,bean,706
2879,,,N,15,bean,710
2880,,,N,15,bean,715
2881,,,N,15,bean,719
2882,,,N,15,bean,721
2883,,,N,15,bean,731
2884,,,N,15,bean,740
2885,,,N,15,bean,753
2886,,,N,15,bean,756
2887,,,N,15,bean,757
2888,,,N,15,bean,764
2889,,,N,15,bean,772
2890,,,N,15,bean,775
2891,,,N,15,bean,776
2892,,,N,15,bean,782
2893,,,N,15,bean,783
2894,,,N,15,bean,785
2895,,,N,15,bean,798
2896,,,N,15,bean,801
2897,,,N,15,bean,803
2898,,,N,15,bean,805
2899,,,N,15,bean,817
2900,,,N,15,bean,818
2901,,,N,15,bean,819
2902,,,N,15,bean,820
2903,,,N,15,bean,824
2904,,,N,15,bean,828
2905,,,N,15,bean,832
2906,,,N,15,bean,840
2907,,,N,15,bean,846
2908,,,N,15,bean,854
2909,,,N,15,bean,862
2910,,,N,15,bean,871
2911,,,N,15,bean,876
2912,,,N,15,bean,885
2913,,,N,15,bean,886
2914,,,N,15,bean,892
2915,,,N,15,bean,894
2916,,,N,15,bean,900
2917,,,N,15,bean,903
2918,,,N,15,bean,917
2919,,,N,15,bean,918
2920,,,N,15,bean,928
2921,,,N,15,bean,932
2922,,,N,15,bean,934
2923,,,N,15,bean,936
2924,,,N,15,bean,937
2925,,,N,15,bean,939
2926,,,N,15,bean,944
2927,,,N,15,bean,947
2928,,,N,15,bean,956
2929,,,N,15,bean,957
2930,,,N,15,bean,962
2931,,,N,15,bean,964
2932,,,N,15,bean,973
2933,,,N,15,bean,974
2934,,,N,15,bean,975
2935,,,N,15,bean,976
2936,,,N,15,bean,978
2937,,,N,15,bean,979
2938,,,N,15,bean,982
2939,,,N,15,bean,984
2940,,,N,15,bean,985
2941,,,N,15,bean,991
2942,,,N,15,bean,992
2943,,,N,15,bean,993
2944,,,N,15,bean,996
2945,,,N,15,bean,998
2946,,,N,16,bean,6
2947,,,N,16,bean,7
2948,,,N,16,bean,11
2949,,,N,16,bean,12
2950,,,N,16,bean,24
2951,,,N,16,bean,33
2952,,,N,16,bean,37
2953,,,N,16,bean,39
2954,,,N,16,bean,40
2955,,,N,16,bean,43
2956,,,N,16,bean,48
2957,,,N,16,bean,71
2958,,,N,16,bean,74
2959,,,N,16,bean,82
2960,,,N,16,bean,89
2961,,,N,16,bean,90
2962,,,N,16,bean,95
2963,,,N,16,bean,96
2964,,,N,16,bean,97
2965,,,N,16,bean,102
2966,,,N,16,bean,105
2967,,,N,16,bean,108
2968,,,N,16,bean,112
2969,,,N,16,bean,113
2970,,,N,16,bean,118
2971,,,N,16,bean,123
2972,,,N,16,bean,128
2973,,,N,16,bean,129
2974,,,N,16,bean,130
2975,,,N,16,bean,134
2976,,,N,16,bean,140
2977,,,N,16,bean,142
2978,,,N,16,bean,151
2979,,,N,16,bean,153
2980,,,N,16,bean,163
2981,,,N,16,bean,166
2982,,,N,16,bean,175
2983,,,N,16,bean,179
2984,,,N,16,bean,187
2985,,,N,16,bean,190
2986,,,N,16,bean,192
2987,,,N,16,bean,201
2988,,,N,16,bean,222
2989,,,N,16,bean,224
2990,,,N,16,bean,227
2991,,,N,16,bean,229
2992,,,N,16,bean,230
2993,,,N,16,bean,231
2994,,,N,16,bean,233
2995,,,N,16,bean,234
2996,,,N,16,bean,237
2997,,,N,16,bean,238
2998,,,N,16,bean,240
2999,,,N,16,bean,242
3000,,,N,16,bean,243
3001,,,N,16,bean,247
3002,,,N,16,bean,254
3003,,,N,16,bean,265
3004,,,N,16,bean,266
3005,,,N,16,bean,268
3006,,,N,16,bean,277
3007,,,N,16,bean,280
3008,,,N,16,bean,291
3009,,,N,16,bean,292
3010,,,N,16,bean,294
3011,,,N,16,bean,295
3012,,,N,16,bean,299
3013,,,N,16,bean,301
3014,,,N,16,bean,303
3015,,,N,16,bean,304
3016,,,N,16,bean,310
3017,,,N,16,bean,315
3018,,,N,16,bean,317
3019,,,N,16,bean,318
3020,,,N,16,bean,324
3021,,,N,16,bean,329
3022,,,N,16,bean,339
3023,,,N,16,bean,344
3024,,,N,16,bean,359
3025,,,N,16,bean,365
3026,,,N,16,bean,373
3027,,,N,16,bean,379
3028,,,N,16,bean,382
3029,,,N,16,bean,386
3030,,,N,16,bean,405
3031,,,N,16,bean,408
3032,,,N,16,bean,410
3033,,,N,16,bean,411
3034,,,N,16,bean,418
3035,,,N,16,bean,426
3036,,,N,16,bean,434
3037,,,N,16,bean,436
3038,,,N,16,bean,444
3039,,,N,16,bean,448
3040,,,N,16,bean,451
3041,,,N,16,bean,453
3042,,,N,16,bean,457
3043,,,N,16,bean,462
3044,,,N,16,bean,464
3045,,,N,16,bean,476
3046,,,N,16,bean,478
3047,,,N,16,bean,481
3048,,,N,16,bean,483
3049,,,N,16,bean,495
3050,,,N,16,bean,496
3051,,,N,16,bean,516
3052,,,N,16,bean,525
3053,,,N,16,bean,526
3054,,,N,16,bean,531
3055,,,N,16,bean,535
3056,,,N,16,bean,540
3057,,,N,16,bean,543
3058,,,N,16,bean,547
3059,,,N,16,bean,559
3060,,,N,16,bean,573
3061,,,N,16,bean,575
3062,,,N,16,bean,581
3063,,,N,16,bean,583
3064,,,N,16,bean,592
3065,,,N,16,bean,601
3066,,,N,16,bean,611
3067,,,N,16,bean,612
3068,,,N,16,bean,622
3069,,,N,16,bean,627
3070,,,N,16,bean,635
3071,,,N,16,bean,644
3072,,,N,16,bean,648
3073,,,N,16,bean,669
3074,,,N,16,bean,675
3075,,,N,16,bean,696
3076,,,N,16,bean,700
3077,,,N,16,bean,707
3078,,,N,16,bean,708
3079,,,N,16,bean,718
3080,,,N,16,bean,720
3081,,,N,16,bean,721
3082,,,N,16,bean,744
3083,,,N,16,bean,762
3084,,,N,16,bean,770
3085,,,N,16,bean,776
3086,,,N,16,bean,791
3087,,,N,16,bean,793
3088,,,N,16,bean,811
3089,,,N,16,bean,817
3090,,,N,16,bean,819
3091,,,N,16,bean,828
3092,,,N,16,bean,831
3093,,,N,16,bean,834
3094,,,N,16,bean,847
3095,,,N,16,bean,850
3096,,,N,16,bean,852
3097,,,N,16,bean,863
3098,,,N,16,bean,872
3099,,,N,16,bean,874
3100,,,N,16,bean,882
3101,,,N,16,bean,883
3102,,,N,16,bean,887
3103,,,N,16,bean,888
3104,,,N,16,bean,889
3105,,,N,16,bean,895
3106,,,N,16,bean,896
3107,,,N,16,bean,902
3108,,,N,16,bean,914
3109,,,N,16,bean,916
3110,,,N,16,bean,920
3111,,,N,16,bean,923
3112,,,N,16,bean,936
3113,,,N,16,bean,942
3114,,,N,16,bean,950
3115,,,N,16,bean,953
3116,,,N,16,bean,954
3117,,,N,16,bean,965
3118,,,N,16,bean,966
3119,,,N,16,bean,968
3120,,,N,16,bean,986
3121,,,N,16,bean,991
3122,,,N,16,bean,998
3123,,,N,16,bean,999
3124,,,N,17,bean,14
3125,,,N,17,bean,15
3126,,,N,17,bean,21
3127,,,N,17,bean,33
3128,,,N,17,bean,43
3129,,,N,17,bean,49
3130,,,N,17,bean,54
3131,,,N,17,bean,58
3132,,,N,17,bean,60
3133,,,N,17,bean,68
3134,,,N,17,bean,71
3135,,,N,17,bean,72
3136,,,N,17,bean,74
3137,,,N,17,bean,77
3138,,,N,17,bean,79
3139,,,N,17,bean,83
3140,,,N,17,bean,87
3141,,,N,17,bean,92
3142,,,N,17,bean,93
3143,,,N,17,bean,95
3144,,,N,17,bean,101
3145,,,N,17,bean,107
3146,,,N,17,bean,110
3147,,,N,17,bean,113
3148,,,N,17,bean,114
3149,,,N,17,bean,127
3150,,,N,17,bean,129
3151,,,N,17,bean,131
3152,,,N,17,bean,137
3153,,,N,17,bean,138
3154,,,N,17,bean,141
3155,,,N,17,bean,152
3156,,,N,17,bean,158
3157,,,N,17,bean,167
3158,,,N,17,bean,168
3159,,,N,17,bean,169
3160,,,N,17,bean,170
3161,,,N,17,bean,171
3162,,,N,17,bean,176
3163,,,N,17,bean,177
3164,,,N,17,bean,184
3165,,,N,17,bean,189
3166,,,N,17,bean,193
3167,,,N,17,bean,196
3168,,,N,17,bean,200
3169,,,N,17,bean,204
3170,,,N,17,bean,219
3171,,,N,17,bean,220
3172,,,N,17,bean,221
3173,,,N,17,bean,234
3174,,,N,17,bean,249
3175,,,N,17,bean,251
3176,,,N,17,bean,253
3177,,,N,17,bean,256
3178,,,N,17,bean,269
3179,,,N,17,bean,283
3180,,,N,17,bean,289
3181,,,N,17,bean,291
3182,,,N,17,bean,293
3183,,,N,17,bean,294
3184,,,N,17,bean,299
3185,,,N,17,bean,307
3186,,,N,17,bean,310
3187,,,N,17,bean,311
3188,,,N,17,bean,319
3189,,,N,17,bean,326
3190,,,N,17,bean,330
3191,,,N,17,bean,334
3192,,,N,17,bean,350
3193,,,N,17,bean,359
3194,,,N,17,bean,366
3195,,,N,17,bean,369
3196,,,N,17,bean,372
3197,,,N,17,bean,381
3198,,,N,17,bean,391
3199,,,N,17,bean,394
3200,,,N,17,bean,398
3201,,,N,17,bean,399
3202,,,N,17,bean,403
3203,,,N,17,bean,407
3204,,,N,17,bean,410
3205,,,N,17,bean,419
3206,,,N,17,bean,420
3207,,,N,17,bean,424
3208,,,N,17,bean,428
3209,,,N,17,bean,429
3210,,,N,17,bean,450
3211,,,N,17,bean,454
3212,,,N,17,bean,455
3213,,,N,17,bean,458
3214,,,N,17,bean,459
3215,,,N,17,bean,467
3216,,,N,17,bean,468
3217,,,N,17,bean,473
3218,,,N,17,bean,482
3219,,,N,17,bean,487
3220,,,N,17,bean,495
3221,,,N,17,bean,496
3222,,,N,17,bean,498
3223,,,N,17,bean,510
3224,,,N,17,bean,521
3225,,,N,17,bean,524
3226,,,N,17,bean,550
3227,,,N,17,bean,555
3228,,,N,17,bean,566
3229,,,N,17,bean,578
3230,,,N,17,bean,588
3231,,,N,17,bean,596
3232,,,N,17,bean,598
3233,,,N,17,bean,599
3234,,,N,17,bean,608
3235,,,N,17,bean,618
3236,,,N,17,bean,628
3237,,,N,17,bean,629
3238,,,N,17,bean,634
3239,,,N,17,bean,636
3240,,,N,17,bean,638
3241,,,N,17,bean,645
3242,,,N,17,bean,649
3243,,,N,17,bean,654
3244,,,N,17,bean,655
3245,,,N,17,bean,667
3246,,,N,17,bean,675
3247,,,N,17,bean,678
3248,,,N,17,bean,679
3249,,,N,17,bean,680
3250,,,N,17,bean,682
3251,,,N,17,bean,688
3252,,,N,17,bean,692
3253,,,N,17,bean,700
3254,,,N,17,bean,705
3255,,,N,17,bean,707
3256,,,N,17,bean,710
3257,,,N,17,bean,717
3258,,,N,17,bean,719
3259,,,N,17,bean,725
3260,,,N,17,bean,735
3261,,,N,17,bean,736
3262,,,N,17,bean,742
3263,,,N,17,bean,755
3264,,,N,17,bean,757
3265,,,N,17,bean,769
3266,,,N,17,bean,775
3267,,,N,17,bean,782
3268,,,N,17,bean,785
3269,,,N,17,bean,792
3270,,,N,17,bean,795
3271,,,N,17,bean,803
3272,,,N,17,bean,805
3273,,,N,17,bean,809
3274,,,N,17,bean,815
3275,,,N,17,bean,817
3276,,,N,17,bean,818
3277,,,N,17,bean,823
3278,,,N,17,bean,824
3279,,,N,17,bean,828
3280,,,N,17,bean,833
3281,,,N,17,bean,834
3282,,,N,17,bean,842
3283,,,N,17,bean,846
3284,,,N,17,bean,850
3285,,,N,17,bean,862
3286,,,N,17,bean,877
3287,,,N,17,bean,881
3288,,,N,17,bean,882
3289,,,N,17,bean,885
3290,,,N,17,bean,886
3291,,,N,17,bean,887
3292,,,N,17,bean,900
3293,,,N,17,bean,901
3294,,,N,17,bean,912
3295,,,N,17,bean,914
3296,,,N,17,bean,916
3297,,,N,17,bean,918
3298,,,N,17,bean,925
3299,,,N,17,bean,930
3300,,,N,17,bean,931
3301,,,N,17,bean,938
3302,,,N,17,bean,947
3303,,,N,17,bean,949
3304,,,N,17,bean,956
3305,,,N,17,bean,958
3306,,,N,17,bean,970
3307,,,N,17,bean,981
3308,,,N,17,bean,982
3309,,,N,17,bean,987
3310,,,N,17,bean,994
3311,,,N,17,bean,998
3312,,,N,18,bean,10
3313,,,N,18,bean,14
3314,,,N,18,bean,16
3315,,,N,18,bean,18
3316,,,N,18,bean,23
3317,,,N,18,bean,24
3318,,,N,18,bean,28
3319,,,N,18,bean,30
3320,,,N,18,bean,31
3321,,,N,18,bean,39
3322,,,N,18,bean,41
3323,,,N,18,bean,47
3324,,,N,18,bean,55
3325,,,N,18,bean,63
3326,,,N,18,bean,64
3327,,,N,18,bean,67
3328,,,N,18,bean,73
3329,,,N,18,bean,83
3330,,,N,18,bean,84
3331,,,N,18,bean,94
3332,,,N,18,bean,99
3333,,,N,18,bean,100
3334,,,N,18,bean,112
3335,,,N,18,bean,114
3336,,,N,18,bean,129
3337,,,N,18,bean,130
3338,,,N,18,bean,132
3339,,,N,18,bean,134
3340,,,N,18,bean,137
3341,,,N,18,bean,139
3342,,,N,18,bean,141
3343,,,N,18,bean,142
3344,,,N,18,bean,151
3345,,,N,18,bean,156
3346,,,N,18,bean,157
3347,,,N,18,bean,160
3348,,,N,18,bean,166
3349,,,N,18,bean,173
3350,,,N,18,bean,177
3351,,,N,18,bean,179
3352,,,N,18,bean,183
3353,,,N,18,bean,184
3354,,,N,18,bean,186
3355,,,N,18,bean,187
3356,,,N,18,bean,188
3357,,,N,18,bean,198
3358,,,N,18,bean,201
3359,,,N,18,bean,203
3360,,,N,18,bean,204
3361,,,N,18,bean,207
3362,,,N,18,bean,220
3363,,,N,18,bean,225
3364,,,N,18,bean,226
3365,,,N,18,bean,229
3366,,,N,18,bean,232
3367,,,N,18,bean,243
3368,,,N,18,bean,258
3369,,,N,18,bean,263
3370,,,N,18,bean,268
3371,,,N,18,bean,269
3372,,,N,18,bean,270
3373,,,N,18,bean,273
3374,,,N,18,bean,274
3375,,,N,18,bean,277
3376,,,N,18,bean,280
3377,,,N,18,bean,289
3378,,,N,18,bean,304
3379,,,N,18,bean,313
3380,,,N,18,bean,314
3381,,,N,18,bean,316
3382,,,N,18,bean,321
3383,,,N,18,bean,328
3384,,,N,18,bean,335
3385,,,N,18,bean,339
3386,,,N,18,bean,342
3387,,,N,18,bean,343
3388,,,N,18,bean,346
3389,,,N,18,bean,352
3390,,,N,18,bean,353
3391,,,N,18,bean,354
3392,,,N,18,bean,378
3393,,,N,18,bean,383
3394,,,N,18,bean,386
3395,,,N,18,bean,395
3396,,,N,18,bean,399
3397,,,N,18,bean,401
3398,,,N,18,bean,404
3399,,,N,18,bean,406
3400,,,N,18,bean,415
3401,,,N,18,bean,418
3402,,,N,18,bean,430
3403,,,N,18,bean,438
3404,,,N,18,bean,442
3405,,,N,18,bean,450
3406,,,N,18,bean,460
3407,,,N,18,bean,462
3408,,,N,18,bean,466
3409,,,N,18,bean,477
3410,,,N,18,bean,480
3411,,,N,18,bean,483
3412,,,N,18,bean,484
3413,,,N,18,bean,496
3414,,,N,18,bean,497
3415,,,N,18,bean,514
3416,,,N,18,bean,515
3417,,,N,18,bean,517
3418,,,N,18,bean,518
3419,,,N,18,bean,531
3420,,,N,18,bean,535
3421,,,N,18,bean,540
3422,,,N,18,bean,542
3423,,,N,18,bean,551
3424,,,N,18,bean,554
3425,,,N,18,bean,559
3426,,,N,18,bean,566
3427,,,N,18,bean,568
3428,,,N,18,bean,569
3429,,,N,18,bean,572
3430,,,N,18,bean,573
3431,,,N,18,bean,580
3432,,,N,18,bean,583
3433,,,N,18,bean,584
3434,,,N,18,bean,587
