idx,created_date,updated_date,acidity,bitterness,body,coffeeing_note,content,expired,flavor,item_idx,item_type,like,overall,sweetness,member_idx
1104,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,779
1105,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,787
1106,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,6,8,789
1107,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,796
1108,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,10,8,805
1109,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,807
1110,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,814
1111,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,815
1112,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,6,8,816
1113,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,830
1114,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,10,8,837
1115,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,5,8,844
1116,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,7,8,851
1117,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,856
1118,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,857
1119,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,859
1120,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,1,8,860
1121,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,6,8,872
1122,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,873
1123,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,2,8,875
1124,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,6,8,876
1125,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,7,8,877
1126,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,878
1127,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,5,8,887
1128,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,888
1129,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,5,8,899
1130,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,901
1131,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,902
1132,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,5,8,906
1133,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,908
1134,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,2,8,909
1135,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,913
1136,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,4,8,916
1137,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,1,8,917
1138,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,922
1139,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,923
1140,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,1,8,924
1141,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,4,8,928
1142,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,929
1143,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,7,8,931
1144,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,10,8,938
1145,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,5,8,945
1146,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,6,8,947
1147,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,6,8,949
1148,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,951
1149,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,953
1150,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,8,8,960
1151,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,4,8,964
1152,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,1,8,970
1153,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,10,8,971
1154,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,3,8,985
1155,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,5,8,987
1156,,,6,4,8,"사과, 자두, 살구, 스카치 캔디, 조청, 밀크초코",커피가 괜찮아요,N,8,6,bean,0,9,8,989
1157,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,4
1158,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,22
1159,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,30
1160,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,34
1161,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,43
1162,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,49
1163,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,50
1164,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,55
1165,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,59
1166,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,60
1167,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,61
1168,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,67
1169,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,71
1170,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,83
1171,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,86
1172,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,87
1173,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,88
1174,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,90
1175,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,95
1176,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,98
1177,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,2,6,100
1178,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,110
1179,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,114
1180,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,125
1181,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,127
1182,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,128
1183,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,129
1184,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,132
1185,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,133
1186,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,138
1187,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,149
1188,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,150
1189,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,155
1190,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,164
1191,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,167
1192,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,168
1193,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,174
1194,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,175
1195,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,181
1196,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,186
1197,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,192
1198,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,193
1199,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,207
1200,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,210
1201,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,215
1202,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,231
1203,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,235
1204,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,236
1205,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,238
1206,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,244
1207,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,245
1208,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,251
1209,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,2,6,261
1210,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,263
1211,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,264
1212,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,266
1213,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,274
1214,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,276
1215,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,277
1216,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,278
1217,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,2,6,287
1218,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,289
1219,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,295
1220,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,305
1221,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,308
1222,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,313
1223,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,318
1224,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,322
1225,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,328
1226,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,330
1227,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,337
1228,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,341
1229,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,353
1230,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,4,6,354
1231,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,361
1232,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,381
1233,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,383
1234,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,395
1235,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,399
1236,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,404
1237,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,4,6,406
1238,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,429
1239,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,440
1240,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,450
1241,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,455
1242,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,460
1243,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,463
1244,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,465
1245,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,466
1246,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,473
1247,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,479
1248,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,487
1249,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,491
1250,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,493
1251,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,504
1252,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,506
1253,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,508
1254,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,512
1255,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,525
1256,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,526
1257,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,527
1258,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,529
1259,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,532
1260,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,533
1261,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,535
1262,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,4,6,546
1263,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,550
1264,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,551
1265,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,552
1266,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,554
1267,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,2,6,558
1268,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,561
1269,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,568
1270,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,569
1271,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,576
1272,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,580
1273,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,5,6,581
1274,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,3,6,582
1275,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,589
1276,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,596
1277,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,618
1278,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,10,6,620
1279,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,1,6,629
1280,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,640
1281,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,4,6,647
1282,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,650
1283,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,654
1284,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,657
1285,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,668
1286,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,9,6,670
1287,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,8,6,671
1288,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,6,6,674
1289,,,5,5,6,"카라멜, 산뜻한, 자연스러운, 가벼운, 건포도, 땅콩",커피가 괜찮아요,N,5,7,bean,0,7,6,678
